19109,15.90,72.13
19111,25.43,75.80
19113,20.30,73.50
19115,21.60,74.00
19117,22.80,74.90
19119,17.80,73.20
19121,21.87,74.50
19123,21.80,74.50
19125,21.15,74.20
19127,19.50,73.50
19129,23.40,75.30
19131,15.55,71.50
19133,20.80,73.90
19135,22.80,74.90
19137,22.80,74.90
19139,21.60,74.00
19141,16.90,72.60
19143,15.75,72.10
19145,22.80,74.90
19147,16.90,72.60
19149,17.80,73.20
19151,18.45,73.15
19153,21.15,74.20
19155,22.27,74.77
19157,21.80,74.50
19159,24.13,75.53
19161,18.45,73.15
19163,20.85,73.45
19165,20.00,73.70
19167,17.80,73.20
19169,19.50,73.50
19171,19.50,73.50
19173,22.80,74.90
19175,22.80,74.90
19177,25.65,75.95
19179,22.95,75.00
19181,21.15,74.20
19183,21.70,74.30
19185,24.80,75.85
19187,18.15,72.95
19189,15.40,71.90
19191,15.95,71.35
19193,19.30,73.55
19195,15.23,71.60
19197,17.85,72.75
20001,32.60,79.50
20003,31.25,78.95
20005,27.20,77.25
20007,33.80,81.05
20009,31.45,79.90
20011,32.60,79.50
20013,27.60,77.70
20015,32.60,79.50
20017,31.25,78.95
20019,34.20,80.15
20021,34.20,80.15
20023,29.30,75.70
20025,33.27,79.50
20027,29.05,78.55
20029,28.30,78.60
20031,31.25,78.95
20033,33.73,80.08
20035,32.60,79.50
20037,32.60,79.50
20039,29.30,76.80
20041,30.15,78.95
20043,27.20,77.25
20045,28.75,78.05
20047,32.50,80.30
20049,32.60,79.50
20051,30.45,78.70
20053,30.40,79.50
20055,32.40,78.90
20057,32.45,79.60
20059,29.90,78.40
20061,29.30,78.53
20063,30.50,77.90
20065,29.37,77.77
20067,32.40,78.90
20069,32.40,78.90
20071,30.52,75.85
20073,31.25,78.95
20075,31.15,75.45
20077,33.80,81.05
20079,31.83,79.77
20081,32.40,78.90
20083,32.45,79.60
20085,28.75,78.05
20087,28.75,78.05
20089,28.30,78.60
20091,28.75,78.05
20093,32.40,78.90
20095,32.50,80.30
20097,32.45,79.60
20099,32.60,79.50
20101,31.45,78.40
20103,28.10,77.63
20105,29.35,79.05
20107,31.25,78.95
20109,30.50,77.90
20111,31.25,78.95
20113,31.45,79.90
20115,31.35,79.42
20117,27.60,77.70
20119,33.65,79.10
20121,29.90,78.40
20123,29.35,79.05
20125,34.20,80.15
20127,30.15,78.95
